title,rating,price,rating counter,sold,description,shop name,url,store location
Nakamichi N2 Headset Mono Wireless Mobile Earphone Bluetooth Mic HD,4.9,Rp214.000,605,1000,"Nakamichi N2 BlackSeperti pendahulunya, Nakamichi N2 Wireless Mono Bluetooth Earphone dengan teknologi yang lebih terbaru mempertimbangkan kenyamanan extra dan dapat disesuaikan dengan telingaMono wireless earphoneNakamichi N2 adalah wireless mono bluetooth earphone dengan teknologi yang ditingkatkan dari versi sebelumnya Super talk experienceTotal playtime hingga 18 jam dengan sekali pengisian daya Multi-point technology for connecting 2 mobilesEarphone ini bisa terhubung ke dua perangkat kontrol/smartphone sekaligus, sesuaikan penggunaan dengan device yang sedang digunakan saat ituIPX4 sweat & weather resistantFitur tahan percikan air sehingga kamu dapat menggunakannya ketika berolahraga maupun saat beraktivitas diluar ruangan Specification- Bluetooth version : V5.3- Audio decode : AAC, SBC- Frequency range : 20Hz-20KHz- Distance : ≥10m- Driver : 13 mm- Impedance : 16Ω± 10%- Battery capacity : 90mAh- Charging time : ≤1.5h- Input : DC 5V/1A- Charging port : Type-C- Weight : 15.1g- Dimensions : H31x4.L99xW67 mm- Accessories : Earphone, eartips, USB type-C, instructionsGaransi Produk (s&k berlaku)- Cacat produksi : bukan karena penggunaan (terjatuh, masuk air, kesalahan instalasi, perubahan tegangan listrik, dsb)- Proses pembelian belum selesai : penggantian produk baru (produk cacat produksi) via sistem marketplace- Proses pembelian selesai : garansi 1 tahun (1x penggantian produk)- Wajib Video Unboxing untuk pengajuan Komplain",Nakamichi Indonesia,https://www.tokopedia.com/nakamichi-id/nakamichi-n2-headset-mono-wireless-mobile-earphone-bluetooth-mic-hd?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Barat
UGREEN HiTune T3 True Wireless Earbuds Bluetooth 5.2 TWS Noise Cencelling - Hitune T3 Pro,4.9,Rp319.000,7,11,"Spesifikasi Produk . Model : WS106. Nomor Sertifikat Postel : 96308/SDPPI/2023. Pembatalan kebisingan : Pembatalan kebisingan mikrofon ganda untuk panggilan. Penghilang kebisingan aktif : 25dB. Versi Bluetooth : Bluetooth 5.2. 3 Mode EQ : ANC pada/suara sekitar/Mode Normal. Profil Bluetooth : HSP, HFP, AVRCP, A2DP. Frekuensi Bluetooth : 2400MHz-2483.5MHz. Rentang Bluetooth : 10 m/32.8 ft. Kodeks : AAC, SBC. Respons frekuensi : 20 hz-20 kHz. Pengisian kasus baterai : Li-po. Input casing pengisian : 5V = 320 mA. Output casing pengisian : 5V = 100 mA. Port pengisian daya : USB-C. Earbuds pengisian daya :1.5 jam. Kotak pengisian daya : 2 jam. Waktu pengoperasian : 7 jam pemutaran musik dengan pengisian daya tunggal, 24 jam pemutaran musik dengan casing pengisian daya. Paket : Kotak ritel UgreenGARANSI PEMAKAIAN 24 BulanSYARAT DAN KETENTUAN GARANSI▸ Wajib sertakan NOMOR PESANAN▸ Wajib sertakan FOTO & VIDEO UNBOXING▸ Wajib sertakan FOTO & VIDEO KENDALA▸ Kemasan dan Kelengkapan Unit HARUS LENGKAP▸ LABEL ASTEROS harus tetap menempel di kemasan▸ Claim Garansi hanya berlaku 1X ( BARANG YANG SAMA )▸ Hanya menerima retur ( BUKAN REFUND DANA )▸ S&K yang tidak terpenuhi tidak bisa proses Claim Garansi▸ Kerusakan bukan kibat Human Error [ Jatuh, Pecah, Lecet, Kena air, Kotor karena pemakaian, Berubah warna, Kabel Brudul Lightning hilang dll. ]NOTED : Barang Yang Dikirim Bersegel Dan BaruBELI = SETUJU !!",UGREEN Serpong,https://www.tokopedia.com/ugreenserpong/ugreen-hitune-t3-true-wireless-earbuds-bluetooth-5-2-tws-noise-cencelling-hitune-t3-pro-339d5?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kab. Tangerang
TOTU TWS Pro 2 Earphone Earbuds BT 5 ANC Wireless Charging,5,Rp305.150,1,2,"[Ready Stock] TOTU ANC Wireless TWS BE-5-TWS+ Earbuds Wireless TWS v5Tersedia Warna:- PutihMemiliki touch sensor, ANC, Pop-upFungsi dan kualitas sama persis dengan Original Apple Spesifikasi:- Brand: TOTU- Model: BE-5-TWS+- iPhone Pop-Up: Ya- Material: PC + ABS + Metal- Bluetooth Chip: JL- Durasi Pemakaian: ~5 jam- Kapasitas baterai earphone: 30mAh- Kapasitas baterai case: 220mAh- Standby time: ~90 hari- Durasi Pengecasan: ~1.5 jam- Berat: 66 +-5gram- Dimensi Produk: 6 x 4.6 x 2.2 cm +-5mm- BT v5. 3- Support Multipoint Bluetooth- Support Transparency- Support Spatial Audio- Active Noise CancellingTermasuk kabel charge dan lanyardGaransi 6 Bulan cacat pabrikTOTU 100% Original",TOTU Store,https://www.tokopedia.com/totuindonesia/totu-tws-pro-2-earphone-earbuds-bt-5-anc-wireless-charging?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Tangerang
Nakamichi TW018ENC True Wireless Earbuds Bluetooth Earphone TWS HD,4.9,Rp345.000,4.517,8000,"Nakamichi TW018ENC TWS EarphonesSebuah mahakarya inovasi teknologi menghasilkan suara bass akhir yang menendang, suara pertengahan yang jernih dan hidup dilengkapi treble yang imbang sehingga cocok untuk semua genre musikEnvironmental Noise Canceling (ENC)Fitur ini secara efektif menangkap suara kamu dan memblokir kebisingan di sekitar yang tidak diinginkan selama panggilanIPX4 water resistancePeringkat IPX4 melindungi earphone dari percikan air dari segala arahTouch control for volume, music and callsMampu mengatur volume, musik dan panggilan dalam sekali sentuhanSuper talk experienceTotal playtime hingga 24 jam dengan casing pengisi daya selama 1.5 jamGame modeSentuh 4x kali untuk berpindah dari Music Mode ke Game Mod, kamu dapat memainkan game kesukaanmu tanpa delay!Voice assistantDapatkan petunjuk arah, nikmati playlist musik, atau melakukan panggilan dengan Google Assistant/SiriPowerful connectivityDilengkapi dengan versi Bluetooth terbaru 5.2Low latency gaming modeSiap untuk bermain game apapun! Specification- Bluetooth Version : V5.2- Bluetooth Profiles : HSP, HFP, A2DP, AVRCP- Audio Decode : SBC, AAC- Frequency Range : 20Hz-20KHz- Distance : ≥10m- Driver : 13 mm- Sensitivity : 114 ± 1.5dB- Impedance : 16Ω ± 15%- Battery Capacity : 37mAh 3.7V (each earphones); 400mAh 3.7V/1.141Wh (Charging Case)- Input : DC 5V/300mA- Output : DC 5V/30mA- Working Temperature : 0°C ~ 40°C- Weight : 4.2g (each earphones); 31.5g (charging case)- Dimensions : L36 x W26 x D22 mm (earphones), L63.5 x D55 x H24.8 (charging case)Garansi Produk (s&k berlaku)- Cacat produksi : bukan karena penggunaan (terjatuh, masuk air, kesalahan instalasi, perubahan tegangan listrik, dsb)- Proses pembelian belum selesai : penggantian produk baru (produk cacat produksi) via sistem marketplace- Proses pembelian selesai : garansi 1 tahun (1x penggantian produk)- Wajib Video Unboxing untuk pengajuan Komplain",Nakamichi Indonesia,https://www.tokopedia.com/nakamichi-id/nakamichi-tw018enc-true-wireless-earbuds-bluetooth-earphone-tws-hd?extParam=cmp%3D1%26ivf%3Dtrue%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
JETE FS1 TWS Karakter Earbuds Headset Bluetooth 5.3 Garansi Resmi 2th - Smiling Face,5,Rp199.900,74,100,"Keuntungan Membeli di toko JETE Indonesia  :1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Produk 100% Original, Uang kembali 100% jika brg tidak ORI3. Garansi Resmi 2 Tahun, Rusak ganti baru Tukar sepuasnya4. Selalu Ready Stock dan Siap Kirim5. Packing Aman dan Rapi6. Pengiriman Tepat Waktu7. Pelayanan Ramah dengan Product Knowledge yang Baik8. Proses Klaim Garansi Mudah & dibantu Hingga SelesaiModel	: FS1Bluetooth	: V5.3Feature	: Deep BassEarbud Battery	: 30mAh*2Battery Case	: 300mAhPlay Time	: 25 JamSpeaker Sensitivity	: 103dBAdd ON	: Lanyard1. Rasakan kenyamanan dalam menikmati musik dan konten terbaik dengan TWS JETE FS1 Series. Dengan desain karakter yang unik, lucu, dan kekinian siap menemani harimu di mana saja dan kapan saja.2. Ada empat karakter yang bisa dipilih sesuai dengan favoritmu. Dengan tiga mood karakter berbeda cocok untuk menemani harimu. Putar case untuk temukan mood dan earbudnya.3 TWS JETE FS1 Series menggunakan teknologi Bluetooth 5.3. Teknologi inilah yang mampu membuat koneksinya lebih stabil antara perangkat dengan TWS. Selain itu, konsumsi dayanya rendah dan membuat pemakaian lebih lama dan lebih hemat baterai.4 Tak perlu khawatir kehabisan baterai saat menikmati konten dan musik favoritmu. TWS JETE FS1 Series mampu digunakan hingga 25 jam dan untuk sekali pengisian memerlukan 4 jam hingga penuh.5 Dilengkapi tali lanyard yang unik dan warna sesuai karakter, membuatnya nyaman dibawa ke mana saja sesuka hati. Baik dibawa kerja, kuliah, bahkan hang-out bareng teman-temanmu. Material tali lanyard yang halus dan kuat membuatnya lebih awet saat digunakan.6 Output audio yang dihasilkan lebih jernih dan nampak nyata. Tak hanya nyaman digunakan untuk melakukan panggilan saja, tetapi juga untuk menikmati musik dan konten audio terbaik dengan dukungan driver berukuran 8mm.7 Kontrol musik dan panggilan hanya dalam satu sentuhan saja. Dengan fitur Smart Touch Control, pengguna bisa memindah lagu, mengatur volume, mengatur mikrofon hingga mengatur panggilan telepon secara cepat tanpa ribet.8 Cukup koneksikan TWS ke perangkat pendukung seperti smartphone melalui Bluetoo",JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/jete-fs1-tws-karakter-earbuds-headset-bluetooth-5-3-garansi-resmi-2th-smiling-face-a4a9e?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch%26whid%3D16178163,Kota Bandung
Headset Bluetooth Earphone TWS Macaron Wireless Stereo Bass HiFi - Biru Muda,4.9,Rp67.200,1.550,3000,"Fitur:* Ukuran super mini, mudah dibawa* Speaker 13mm, menghasilkan suara jernih dan Bass yang kuat* Dilengkapi dengan charging case magnetic untuk memudahkan penyimpanan dan pengisian daya* Koneksi nirkabel Bluetooth 5.0, transmisi sinyal stabil dan cepat* Suara HD tinggi dan efek stereo saat mendengarkan musikSpesifikasi:Nama Produk: Headset Bluetooth Model: A2Versi Bluetooth: V5.0 + EDRDriver Size:∮13mmMetode kontrol: kontrol sentuhWaktu panggilan: 4 jamWaktu bermain musik: 4 jamWaktu pengisian: 1 jamKapasitas baterai earphone: 30mAhKapasitas kotak pengisian daya: 200mAhAntarmuka pengisian daya: Type-CTips kontrol sentuh:- Siri / asisten suara: sentuhan lama 2s- Hidupkan / matikan: sentuh lama 4s- Play / pause: sentuh satu kali- Jawab / tutup: sentuh satu kali- Lagu sebelumnya / lagu berikutnya: sentuh 2 kali (L / R)- Kurangi volume / tambah volume: sentuh 3 kali(L / R)Paket berisi1 x tws headset bluetooth1 x kotak pengisian1 x kabel charger1 x Instruksi manualCatatan pembeli:Tidak bisa request/atur warna pesanan melalui catatan maupun melalui chat. Wajib melampirkan video UNBOXING jika ingin komplain, tidak melayani komplain tanpa Bukti Video.【GARANSI】6 bulan setelah barang diterima, syarat dan ketentuan garansi berlaku, 1 minggu rusak akan diganti baru dengan melihat kondisi barang, lewat dari itu akan di servis, ongkos kirim dll ditanggung pembeli. (kerusakan bukan human error, seperti jatuh, kena air/ api, atau dibongkar sendiri).",Grotic Official Shop,https://www.tokopedia.com/grotic/headset-bluetooth-earphone-tws-macaron-wireless-stereo-bass-hifi-biru-muda?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kab. Tangerang
Baseus WM03 / Bowie WM-03 TWS True Wireless Earbuds Bluetooth Earphone - White,4.9,Rp299.000,165,250,"*) Garansi resmi 12 bulan*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan, wajib video unboxing*) Untuk klaim garansi, mohon menyertakan kemasan asli, kartu garansi & invoice ZTH Official==================================================Extra Bubblewraphttps://www.tokopedia.com/zthofficial/extra-packing-bubble-wrap-tambahanBaseus WM03 / Bowie WM-03 TWS True Wireless Earbuds Bluetooth EarphoneFitur Utama:1. Baseus spatial sound effect, multi-scene 360° surround sound field, shocking audio-visual game sound experience.2. Baseus fixed-point positioning algorithm technology, game listening and positioning, clearer listening, more accurate positioning.3. Baseus dual-channel low-latency technology, ultra-low latency of 0.038 seconds.4. 38 hours long battery life, 10 minutes instant flash charge.5. Dual-mic call noise reduction, reducing environmental noise interference and improving voice clarity.6. Bluetooth 5.3, advanced performance, greatly upgraded in many aspects.7. Baseus TWS technology gold standard (supports Baseus instant flash charging, Baseus dual-channel low-latency, Baseus smart dual connection).8. Support Baseus APP, headphone positioning function, EQ sound effect adjustment, support OTA air upgrade, button custom settings, etc.Spesifikasi:Name: Baseus Bowie TWS True Wireless Bluetooth earphonesModel: Baseus Bowie WM03Material: ABS+PCBluetooth version: V5.3Communication distance: 10 metersListening time: about 8 hours (70% volume)Listening time with charging box: 35~38 hoursBattery capacity: 50mAh/0.185Wh (headphones) 500mAh/1.85Wh (charging box)Headphone rated input: DC5V⎓100mACharging box rated input: DC5V⎓500mACharging time: about 1.5 hoursFrequency range: 20Hz-20KHzCharging interface: Type-CWhat you get1x WM03 TWS Earphone1xType-c charging cable4x Ear caps",ZTH Official,https://www.tokopedia.com/zthofficial/baseus-wm03-bowie-wm-03-tws-true-wireless-earbuds-bluetooth-earphone-white-54f60?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
THINKPLUS X TRANSFORMERS T10 TWS GAMING LOW LATENCY DUAL-MODE MUSIC GAME EARPHONE HIFI - Abu-abu,4.9,Rp159.000,352,500,"TF-EAR-T10-BKTF-EAR-T10-GRYTF-EAR-T10-YLNotes :1. Harap pastikan pesanan sudah sesuai sebelum check out.2. Produk tidak dapat ditukar size / warna / model3. Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.4. Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".Fitur :1. 360° Surround Sound: Rasakan pengalaman suara yang realistis, ciptakan suasana seperti berada di tengah konser.2. Kualitas Suara Hardcore: Memanfaatkan Digital Coil Unit untuk reproduksi suara yang presisi dan representasi detail yang akurat.3. Low-Latency Transmisi Audio: Latensi ultra-rendah 40ms, meningkatkan pengalaman bermain game.4. Dual Mode: Beralih dengan mulus antara mode musik dan mode game, transisi secara otomatis tanpa gangguan.5. Koneksi Bluetooth 5.4: Koneksi cepat dan simpel dengan kedipan cahaya biru, menciptakan suasana gaming dan konser.6. Nyaman dipakai: desain ringan, ramah dikulit dan ergonomis untuk pemakaian jangka panjang.Spesifikasi :Model: T10Versi Bluetooth: 5.4Jarak Transmisi：10mFrequency Range：20Hz-20KHzSensitivity：38土3dBWaktu pemakaian: Up to 5 JamKapasitas baterai: 40mAhWaktu pengecasan：2 JamImpedansi：32QInput：Type-CBerat Paket :Isi Paket:1* Transformer T10 Wireless Earphone1* Kabel Type CGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)",Thinkplus Official Store,https://www.tokopedia.com/thinkplus/thinkplus-x-transformers-t10-tws-gaming-low-latency-dual-mode-music-game-earphone-hifi-abu-abu-b529d?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
Nakamichi F6 Headset Single Ear Bluetooth Wireless Mobile Earphone Mic,4.9,Rp154.000,391,500,"Nakamichi F6 Mono Wireless Mobile EarphoneMono wireless earphoneNakamichi F6 adalah wireless mono bluetooth earphone dengan teknologi yang ditingkatkanUltra long play timesKomunikasi sepuasnya dengan waktu berbicara hingga 19 jam dan total 40 jam waktu bermain Powerful ConnectivityDilengkapi dengan versi terupdate Bluetooth 5.2 sehingga koneksi lebih stabil dan streaming tanpa cela Multi-point connection Slide on/off button Lightweight DesignBuild quality berkelas dengan bobot yang ringan sehingga kamu akan tetap merasa nyaman Spesifikasi- Bluetooth Profiles : HFP, A2DP, AVRCP- Frequency Range : 20Hz-20KHz- Distance : >10m- Driver : 10 mm- Sensitivity : 103 ± 3dB- Impedance : 32Ω- Input : DC 5V/130mA- Weight : 12.6g- Dimensions : L69.2xW18.358xD29.5mmGaransi Produk (s&k berlaku)- Cacat produksi : bukan karena penggunaan (terjatuh, masuk air, kesalatan instalasi, perubahan tegangan listrik, dsb)- Proses pembelian belum selesai : penggantian produk baru (produk cacat produksi) via sistem marketplace- Proses pembelian selesai : garansi 1 Tahun (1x penggantian produk)- Wajib Video Unboxing untuk pengajuan Komplain",Nakamichi Indonesia,https://www.tokopedia.com/nakamichi-id/nakamichi-f6-headset-single-ear-bluetooth-wireless-mobile-earphone-mic?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Barat
True Wireless Bluetooth Earphone S6 Pro  Earbuds TWS Headset Bluetooth - Hitam,4.7,Rp79.999,14,22,"True Wireless Bluetooth Earphone Earbuds TWS Headset Bluetooth Bass 9D HiFi Stereo Sound Earphone Wireless Waterproof Headphone Henset Bloetooth with Microphone SportSemua Stok ReadyDikirim dalam waktu 24 jamJangkauan dalam 1-3 hari100% Baru dan Berkualitas Tinggi Kami Adalah Penjual Lokal, Selalu Cek Kualitas Sebelum Dikirim Dan Kami Peduli Kiriman Anda Setelah ShippedGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. )Merek: BelcoreModel: S6 Pro Material : ABSVersi bluetooth : 5.3Jarak: 10mMusic playing time : 5 jamKetahanan di charging case : 22-25 jamInput : Type-cCharging time : 1.5jamKapasitas baterai : 40mAh/0.148 Wh (earphone)300 mAh/1.11 Wh (charging case)Frequency response range: 20Hz - 20kHz Isi paket:1*True Wireless Earphones2 * earphone Bluetooth (telinga kiri dan kanan)1*Kabel type-c2*Earmuff1 * Panduan Pengguna- Daya tahan baterai TWS hingga 25 jam*- Casing transparan- Touch control- Bluetooth 5.3- Fast charging- Aplikasi Baseus- Ring indicator earbud & indikator charging case【Petunjuk Pengoperasian Produk】1. Boot：Open the cover to automatically power on, manually press and hold any ear for 5 seconds to power on, accompanied by the power on sound2. Shutdown: Press and hold any headset for 5 seconds to turn it off, accompanied by a shutdown sound3.Automatic pairing mode: enter the automatic pairing mode after booting successfully4.Play and pause music: Touch any headset in the connected state to play and pause5.Lagu atas dan bawah: Klik dua kali (jangan perbaiki telinga kiri dan kanan)6.Volume +/- : Klik tiga kali (jangan perbaiki telinga kiri dan kanan)7.Siri: Long press any headset for 3 seconds to wake up Siri#Earphone Bluetooth#Wireless Earphone Bluetooth#Bluetooth Earphone#True Wireless Bluetooth Earphone#Earphone#Headset Bluetooth",Belcore Official Shop,https://www.tokopedia.com/belcoreofficialshop/true-wireless-bluetooth-earphone-s6-pro-earbuds-tws-headset-bluetooth-hitam-1bb25?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kab. Karawang
TOTU TWS Wireless Earphone Earbuds Bluetooth 5.3 BE-12-TWS - Biru,,Rp199.200,,,"[Ready Stock] TOTU BE-12-TWS Earbuds Wireless TWS v5.3Tersedia Warna:- Biru- Pink- Ungu- PutihPlay &Pause lagu dengan touch sensor!Nyaman dipakai dalam jangka panjang!Bluetooth memakai versi 5.3, cocok untuk main game, ultra low latency! Spesifikasi:- Brand: TOTU- Model: BE-12-TWS- Material: PC + ABS + TPE- Durasi Pemakaian: ~4 jam- Kapasitas baterai earphone: 25mAh- Kapasitas baterai case: 300mAh- Standby time: ~90 hari- Durasi Pengecasan: ~1.5 jam- Berat: 45 +-5gramGaransi 12 Bulan cacat pabrikTOTU 100% Original",TOTU Store,https://www.tokopedia.com/totuindonesia/totu-tws-wireless-earphone-earbuds-bluetooth-5-3-be-12-tws-biru-91fd1?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Tangerang
Edifier W220T Listen Freely with Snapdragon Sound - Putih,4.9,Rp709.000,142,250,"Nomor Sertifikat Postel = 91393/SDPPI/2023W220TListen Freely with Snapdragon SoundAll-Round Sound Evolution From Snapdragon SoundSnapdragon Sound mendefinisikan pengalaman suara baru dari earphone nirkabel sejati. Nikmati audio premium dalam berbagai skenario. Suara yang Anda dengar berbeda dari sebelumnya.High Definition Decoding Seamless, Immersive Audio ExperiencesMendukung codec Adaptif aptX, dengan pengalaman mendengarkan resolusi tinggi (24-bit 96kHz). Dengarkan setiap detail musik yang Anda sukai.Bluetooth V5.3  Superior Performance and StabilityChipset Qualcomm QCC3056 yang ditingkatkan memiliki konsumsi daya yang rendah dan transmisi yang stabil. Selain itu, W220T mengadopsi antena OSZA, membuat sambungan koneksi semakin cepatSpecificationsBluetooth V5.3Bluetooth Protocol A2DP, AVRCP, HFPEffective Distance 10MPlaytime (hours) 6h(earbuds) + 18h(charging case)Battery Capacity 35mAh (earbuds) | 350mAh (charging case)Charging Port USB-TypeCInput 5V/200mA (earbuds) | 5V/1A (charging case)Charging Time 1h (earbuds) | 1.5h (charging case)Audio Coding SBC, aptX, aptX AdaptiveDriver Φ13mm DynamicImpedence 28ΩSound Pressure Level 96±3dB SPL (A)Frequency Response 20Hz-40KHzMircophones 4(2 on each earbud)Microphone Sensitivity -38dB±1dBIP Rating IP54Weight 42gDimension (L x W x H mm)Earbuds: 33*19.8*18.1mm Charging case: 58.1*48*26.4mmNote : Untuk informasi lebih lanjut tipe-tipe Smartphone Yang support Snapdragon Sound Cek di www.Aptx.comGaransi 18 Bulan Pt. Harman Indonesia",Edifier Official Store,https://www.tokopedia.com/edifier-official/edifier-w220t-listen-freely-with-snapdragon-sound-putih-1809e?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Pusat
Handsfree Headset Tws PODS PRO GEN 3 Wireless Earphone Bluetooth Support,,Rp127.000,,,"BISA GPSBISA RENAMEBISA WIRELESS CHARGERBISA (GOOGLE ASISTEN)LAPAK LAIN LEBIH MURAH TAPI BEDA KUALITAS/TIDAK BISA SIRI,RENAME,GPS.APABILA HANDSFREE NYA TIDAK DI PAKAI DI TELINGA MAKA OTOMATIS MATI, BEGITU PUN SEBALIK NYA...Headset Bluetooth V 5.0 Airpods PRO 3 ORIGINAL 1:1 BISA Pop up AnimationStable Qi wireless chargingTap Control Enhanced bass/audio qualitySeparate use Left earphone and RightBinaural callsPrevious song, Next songVoice assistant Music time 2.5-4 hours Proximity Sensor Supportdrive 15mmImpedance 32 ohmsBluetooth version Bluetooth v5.0 + EDRPower level Level IIOutput power 30 MWBluetooth distance 15 m barrierFrequency response 20Hz 20000Working voltage range 3.0 V-4.2 V.Microphone sensitivity -42dBWith A2DP / AVRCP high quality stereo audio transmission and remote control protocolPowerful noise cancellation circuit (active noise reduction)This package includes:2x Bluetooth mini headphones (left and right headphones)1x Loading box1x USB charging cable1x User manualGARANSI 1 BULAN...GARANSI TIDAK BERLAKU JIKA:-BARANG CACAT FISIK/KOTOR-KEMASAN HILANG/RUSAK-HUMAN EROR-KENA AIR...",phone_acc,https://www.tokopedia.com/phoneacchp/handsfree-headset-tws-pods-pro-gen-3-wireless-earphone-bluetooth-support?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Barat
Headset Bluetooth Gaming TWS M28 Dual Mode BT V5.1 LED Smart Display,4.6,Rp40.900,694,1000,"New Model Gaming TWS , Great Sound Quality With Low Delay- Game and Music Dual Modes- Bluetooth 5.1 Connection- Play Time 5h- Standby Time 180h- Big Capacity can Charing Mobil Phone- Type C Charing- Low Latency- Noise ReductionM28 adalah Earphone Gaming TWS yang sudah dilengkapi dengan Koneksi Bluetooth 5.1, Earphone TWS Low Latency, Charging Dock 1200mAh dan Noise Reduction. M28 juga memiliki Mode Ganda Game dan Musik untuk Pengalaman Audio Anda yang lebih baikPRODUK BAHAN BERKUALITASSetiap komponen earphone ini terbuat dari komponen berkualitas sehingga suara yang dihasilkan tetap konsisten dan tahan lamaTECHNICAL SPECIFICATION- Driver Size : 8mm- Sensitivity : 90dB+3dB- Impedance : 16+15%- Frequency : 20-20kHz- Mic Latency : 40ms- Mic Sensitivity : -42+3dB- Play Time : 5h- Battery Case Capacity : 1200mAh- Charging Cable : USB Type C- Sound Latency : 65msUNTUK KEAMANAN EXTRA SILAHKAN ORDER/TAMBAHAN BUBBLE WARP PADA PESENAN ANDA.Link Bubble warp :https://tokopedia.link/RJIHCeeZqgbUNTUK KEAMANAN SUPER EXTRA SILAHKAN ORDER/TAMBAHAN DUS EXTRA PADA PESENAN ANDA.Link Dus extra :https://tokopedia.link/qkPoq2pZqgb PERATURAN TOKO Mohon Lakukan  Video Unboxing Saat Paket DiterimaJika ada kekurangan barang ,harap foto  Label pengiriman dan Melampirkan  video unboxingTidak Menerima Sisipan Warna dan Variasi VIA CHAT marketplace",PINZY Official Store,https://www.tokopedia.com/pinzyofficial/headset-bluetooth-gaming-tws-m28-dual-mode-bt-v5-1-led-smart-display?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
Behringer LIVE BUDS Bluetooth Earphone TWS True Wireless Stereo,5,Rp561.000,7,10,"LIVE BUDS deliver high-definition bass and super-transparent highs across an ultra-wide dynamic range. Our LIVE BUDS in-ear earphones feature high-efficiency neodymium micro-drivers that provide incredible high-resolution performance – at a price that is very kind to every budget.       High-fidelity true wireless earbuds provide wide frequency response (20 Hz - 20 kHz) delivering full bass and detailed highs      Bluetooth 5.0 true wireless technology for exceptional sound quality with up to 33 ft (10 m) of wireless freedom      Sound isolating design with a variety of ear plugs to block outside noise for detailed music experience      Seamless phone, voice commands, volume and music via touch control      Secure in-ear design ensures earphones stability and comfort      Splash proof construction (IPX4) is ideal for sports, work out and any outdoor activity that requires pure listening pleasure      Up to 3-hours of battery life that can be extended to 12-hours with the integrated battery charging case      USB charging cable included      Includes silicone earplugs in 3 sizes to ensure perfect fit",Tiga Negeri Music House,https://www.tokopedia.com/tiganegeri/behringer-live-buds-bluetooth-earphone-tws-true-wireless-stereo?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
